window,representative,sources,n_sources,n_titles,avg_similarity,coord_score,all_titles,detected_at,cycle
2026-03-10 12:00:00,"El Gobierno se distancia de Von der Leyen y urge a Europa a defender el orden internacional: ""Lo contrario es desorden""","elcorreo, eldiario, elmundo, levante_emv",4,4,0.54,54,"El Gobierno responde a Von der Leyen: ""La alternativa al orden internacional son el desorden y la guerra"" | El Gobierno cierra filas con Costa frente a Von der Leyen: «Lo contrario al orden es el desorden y el caos» | El Gobierno se distancia de Von der Leyen y urge a Europa a defender el orden internacional: ""Lo contrario es desorden"" | El Gobierno de Sánchez replica a Von der Leyen que ""la alternativa al orden internacional es el desorden"": ""Uno tiene que optar entre la paz o la guerra""",2026-03-10 15:01,2026-03-10 15:01
2026-03-10 12:00:00,Guerra de EE.UU. e Israel contra Irán | Última hora: el Pentágono asegura que hoy será “el día más intenso” en los ataques a Irán,"eldiario, elpais, lavanguardia, levante_emv",4,4,0.547,54,"El Pentágono advierte que este martes será el ""día más intenso"" de ataques contra Irán | Guerra de EE.UU. e Israel contra Irán | Última hora: el Pentágono asegura que hoy será “el día más intenso” en los ataques a Irán | El jefe del Pentágono advierte: ""Hoy será, una vez más, nuestro día más intenso de ataques en Irán"" | Última hora del ataque de EE UU e Israel contra Irán, en directo | El Pentágono advierte de que hoy será el día “más intenso” de bombardeos sobre Irán",2026-03-10 15:01,2026-03-10 15:01
2026-03-07 14:00:00,"Donald Trump, a los líderes latinoamericanos: ""No voy a aprender vuestro maldito idioma""","20minutos, elmundo, google_news_es",3,5,0.724,54,"Donald Trump, a los líderes latinoamericanos: ""No voy a aprender vuestro maldito idioma"" | Donald Trump, a los líderes latinoamericanos aliados: ""No voy a aprender vuestro maldito idioma"" | Donald Trump, a los líderes latinoamericanos: ""No voy a aprender vuestro maldito idioma"" - 20Minutos | Trump, a los líderes latinoamericanos: ""No voy a aprender su maldito idioma"" | Trump, a los líderes latinoamericanos: ""No voy a aprender su maldito idioma"" - El Mundo",2026-03-10 15:31,2026-03-10 15:31
2026-03-10 06:00:00,Aterriza en España un tercer avión militar con 250 evacuados de Oriente Medio - RTVE.es,"europapress, google_news_es, lavanguardia",3,3,0.539,40,Aterriza en España un tercer avión militar con 250 evacuados de Oriente Medio - RTVE.es | Aterriza en Torrejón un nuevo avión con 251 españoles evacuados de Oriente Medio | Aterriza en España un tercer avión militar con 251 evacuados de Oriente Próximo,2026-03-10 16:01,2026-03-10 16:01
2026-03-10 10:00:00,La UCO implica a dos exaltos cargos de la Junta en el amaño de contratos de Rubiales para La Cartuja,"20minutos, elcorreo, heraldo_aragon",3,4,0.516,38,La UCO implica a dos ex altos cargos con las obras de Rubiales en La Cartuja | La UCO implica a dos exaltos cargos de la Junta en el amaño de contratos de Luis Rubiales para las obras de La Cartuja | La UCO implica a dos exaltos cargos de la Junta en el amaño de contratos de Rubiales para La Cartuja | La UCO implica a un ex alto cargo de la Junta de Andalucía en los presuntos amaños de Rubiales en La Cartuja,2026-03-10 16:01,2026-03-10 16:01
2026-03-10 08:00:00,Las bolsas rebotan y el petróleo baja ante las expectativas de que la guerra en Irán termine pronto - RTVE.es,"elmundo, elpais, google_news_es",3,3,0.441,33,Las bolsas rebotan y el petróleo baja ante las expectativas de que la guerra en Irán termine pronto - RTVE.es | Las Bolsas europeas rebotan más del 2% con el petróleo a la baja | Las bolsas rebotan y el petróleo se desploma después de que Trump prometa un final próximo de la guerra en Irán,2026-03-10 16:01,2026-03-10 16:01
2026-03-07 16:00:00,"Donald Trump anuncia una nueva ""coalición militar"" en Latinoamérica contra los carteles","20minutos, france24_es, levante_emv",3,3,0.388,29,"Donald Trump anuncia una nueva ""coalición militar"" en Latinoamérica contra los carteles | Trump anuncia una ""coalición militar"" en Latinoamérica contra los cárteles: ""Necesitamos vuestra ayuda"" | Donald Trump: ""anunciamos una nueva coalición militar para erradicar carteles""",2026-03-10 16:01,2026-03-10 16:01
2026-03-10 14:00:00,Muere el periodista y escritor Raúl del Pozo a los 89 años,"elcorreo, elpais, europapress, okdiario",4,5,0.647,64,"Muere el periodista Raúl del Pozo a los 89 años | Muere a los 89 años Raúl del Pozo, periodista de raza | Muere el periodista Raúl del Pozo a los 89 años en Madrid | Muere el periodista y escritor Raúl del Pozo a los 89 años | Muere Raúl del Pozo, periodista y escritor, a los 89 años",2026-03-10 16:31,2026-03-10 16:31
2026-03-10 14:00:00,Muere el periodista Raúl del Pozo a los 89 años,"20minutos, elcorreo, elpais, europapress, levante_emv, okdiario",6,7,0.543,81,"Muere a los 89 años el periodista Raúl del Pozo, cronista político y escritor | Muere el periodista Raúl del Pozo a los 89 años | Muere a los 89 años Raúl del Pozo, periodista de raza | Muere el periodista Raúl del Pozo a los 89 años en Madrid | Muere el periodista y escritor Raúl del Pozo a los 89 años",2026-03-10 17:01,2026-03-10 17:01
2026-03-09 14:00:00,"Macron anuncia una futura ""misión ""defensiva"" francesa para reabrir el Estrecho de Ormuz","elespanol, heraldo_aragon, huffington_es, levante_emv",4,5,0.564,56,"Macron anuncia una misión &quot;puramente defensiva&quot; para reabrir el estrecho de Ormuz en plena crisis con Irán por el petróleo | Macron anuncia una misión conjunta internacional para proteger a los petroleros y reabrir el estrecho de Ormuz | Macron anuncia una futura ""misión ""defensiva"" francesa para reabrir el Estrecho de Ormuz | Macron anuncia una futura ""misión defensiva"" francesa para reabrir el Estrecho de Ormuz | Macron anuncia una misión de carácter &quot;defensivo&quot; internacional para abrir el estrecho de Ormuz",2026-03-10 17:31,2026-03-10 17:31
2026-03-10 12:00:00,Sarah Santaolalla abandona ‘En boca de todos’ entre lágrimas tras un tenso enfrentamiento con Antonio Naranjo y acusar a Nacho Abad de cómplice,"20minutos, huffington_es, levante_emv",3,3,0.607,45,Santaolalla abandona 'En boca de todos' con un ataque de ansiedad ante las críticas de Antonio Naranjo | Sarah Santaolalla abandona el plató de &#039;En boca de todos&#039; tras una discusión con Antonio Naranjo | Sarah Santaolalla abandona ‘En boca de todos’ entre lágrimas tras un tenso enfrentamiento con Antonio Naranjo y acusar a Nacho Abad de cómplice,2026-03-10 17:31,2026-03-10 17:31
2026-03-10 04:00:00,Imparable Alcaraz: remonta a un aguerrido Rinderknech y ya está en octavos de Indian Wells,"elpais, google_news_es, okdiario",3,4,0.532,39,Alcaraz defiende su imbatibilidad ante Rinderknech camino a octavos de Indian Wells - France 24 | Imparable Alcaraz: remonta a un aguerrido Rinderknech y ya está en octavos de Indian Wells | Alcaraz remonta contra Rinderknech y accede a los  octavos de Indian Wells | Alcaraz exprime su equilibrio y remonta con maestría ante Rinderknech,2026-03-10 18:01,2026-03-10 18:01
2026-03-10 08:00:00,Repsol prevé invertir 10.000 millones hasta 2028 y repartirá 3.600 millones en dividendo - El Correo,"elcorreo, google_news_es, okdiario",3,5,0.805,60,Repsol prevé invertir 10.000 millones hasta 2028 y repartir 3.600 millones en dividendos - El Independiente | Repsol prevé invertir hasta 10.000 millones hasta 2028 y repartirá 3.600 millones en dividendo | Repsol prevé invertir 10.000 millones hasta 2028 y repartirá 3.600 millones en dividendo | Repsol invertirá hasta 10.000 millones de cara a 2028 y repartirá 3.600 millones en dividendo en efectivo | Repsol prevé invertir 10.000 millones hasta 2028 y repartirá 3.600 millones en dividendo - El Correo,2026-03-10 18:31,2026-03-10 18:31
2026-03-10 12:00:00,Así será el nuevo modelo de tienda de Mercadona,"google_news_es, heraldo_aragon, levante_emv",3,4,0.647,48,Así será la tienda 9: el nuevo modelo de Mercadona | Juan Roig (Mercadona) anuncia un nuevo modelo de tienda y reestructuraciones en 2026: “La compra será más fácil y sencilla” - Infobae | Así será el modelo de tienda que prepara Mercadona | Así será el nuevo modelo de tienda de Mercadona,2026-03-10 18:31,2026-03-10 18:31
2026-03-07 18:00:00,Madonna responde al Celta que la camiseta perdida está “en su museo personal”,"elcorreo, elpais, google_news_es",3,3,0.624,46,Madonna responde al Celta que la camiseta perdida está “en su museo personal” | Madonna responde al Celta que la camiseta perdida está “en su museo personal” - EL PAÍS | Madonna responde al Celta por su camiseta: «La llevo puesta»,2026-03-10 18:31,2026-03-10 18:31
2026-03-07 18:00:00,Comprobar el Sueldazo de la ONCE: resultados del sábado 7 de marzo,"20minutos, elcorreo, google_news_es",3,5,0.491,36,"Comprobar el Sueldazo de la ONCE: resultados del sábado 7 de marzo | Comprobar el Sueldazo de la ONCE: resultados | Comprobar Primitiva: resultados del sábado 7 de marzo de 2026 | Comprobar Bonoloto: resultados del sábado 7 de marzo de 2026 | Comprobar Sueldazo ONCE: resultados de hoy, sábado 7 de marzo de 2026 - 20Minutos",2026-03-10 18:31,2026-03-10 18:31
2026-03-07 18:00:00,"Evacuada  ""con éxito""  la Embajada de España en Irán","elmundo, google_news_es, heraldo_aragon, levante_emv",4,4,0.564,56,"Evacuada  ""con éxito""  la Embajada de España en Irán | Evacuada con &quot;éxito&quot; la embajada de España en Irán | Evacuada con éxito la embajada de España en Irán - Telemadrid | Evacuada la embajada de España en Irán",2026-03-10 19:01,2026-03-10 19:01
2026-03-10 10:00:00,Sánchez comparecerá el 25 de marzo en el Congreso para informar sobre la crisis de Irán,"elcorreo, google_news_es, lavanguardia",3,3,0.592,44,Sánchez comparecerá el 25 de marzo en el Congreso por la guerra en Irán - Libertad Digital | Sánchez comparecerá el 25 de marzo en el Congreso para hablar del conflicto en Oriente Medio | Sánchez comparecerá el 25 de marzo en el Congreso para informar sobre la crisis de Irán,2026-03-10 19:31,2026-03-10 19:31
2026-03-10 12:00:00,El Gobierno replica a Von der Leyen: «La alternativa al orden internacional es el desorden y el caos»,"elcorreo, eldiario, elmundo, levante_emv",4,4,0.646,64,"El Gobierno responde a Von der Leyen: ""La alternativa al orden internacional son el desorden y la guerra"" | El Gobierno replica a Von der Leyen: «La alternativa al orden internacional es el desorden y el caos» | El Gobierno se distancia de Von der Leyen y urge a Europa a defender el orden internacional: ""Lo contrario es desorden"" | El Gobierno de Sánchez replica a Von der Leyen que ""la alternativa al orden internacional es el desorden"": ""Uno tiene que optar entre la paz o la guerra""",2026-03-10 20:01,2026-03-10 20:01
2026-03-10 12:00:00,Segundo oro de Audrey Pascual: gana la prueba combinada del esquí alpino en los Juegos Paralímpicos de Invierno,"20minutos, google_news_es, levante_emv, okdiario",4,5,0.54,53,Audrey Pascual hace historia en los Juegos Paralímpicos y conquista su segundo oro | Audrey Pascual suma su segundo oro al vencer en la combinada de los Juegos de Invierno | Segundo oro de Audrey Pascual: gana la prueba combinada del esquí alpino en los Juegos Paralímpicos de Invierno | Segundo oro de Audrey Pascual: gana la prueba combinada del esquí alpino en los Juegos Paralímpicos | Audrey Pascual logra su segundo oro en los Juegos Paralímpicos de Milán - Servimedia,2026-03-10 20:01,2026-03-10 20:01
2026-03-10 12:00:00,Barcelona concede al Barça la licencia para ampliar el aforo del Camp Nou para 62.000 espectadores,"20minutos, elpais, lavanguardia",3,4,0.681,51,El Ayuntamiento de Barcelona concede al Barça la licencia para ampliar el aforo del Camp Nou a 62.000 espectadores | Barcelona concede al Barça la licencia para ampliar el aforo del Camp Nou para 62.000 espectadores | El Camp Nou obtiene la licencia para albergar partidos con 62.000 espectadores | El Barça recibe la licencia para ampliar el aforo del Spotify Camp Nou a 62.000 espectadores,2026-03-10 20:01,2026-03-10 20:01
2026-03-07 20:00:00,"Bonoloto: comprobar el resultado del sorteo de hoy, sábado 7 de marzo de 2026","google_news_es, levante_emv, okdiario",3,3,0.547,41,"Bonoloto: comprobar el resultado del sorteo de hoy, sábado 7 de marzo de 2026 | Sorteo Bonoloto del sábado 7 de marzo de 2026 | Sueldazo de la ONCE: comprobar resultado del sorteo de hoy, sábado 7 de marzo de 2026 - La Razón",2026-03-10 20:01,2026-03-10 20:01
2026-03-10 18:00:00,El Gobierno propone a Inés Olóndriz como presidenta de la Airef,"20minutos, elcorreo, elpais",3,3,0.601,45,El Gobierno la propuesta de nombramiento de Inés Olóndriz como presidenta de la Airef | El Consejo de Ministros acuerda proponer a Inés Olóndriz como presidenta de la Airef | El Gobierno propone a Inés Olóndriz como presidenta de la Airef,2026-03-10 21:31,2026-03-10 21:31
2026-03-07 22:00:00,"Trump rechaza el apoyo de Reino Unido en Irán: ""No lo necesitamos ahora que ya hemos ganado la guerra"" - 20Minutos","20minutos, google_news_es, heraldo_aragon",3,4,0.816,61,"Trump rechaza el apoyo de Reino Unido en Irán: &quot;Ahora que ya hemos ganado&quot; | Trump rechaza el apoyo de Reino Unido en Irán: ""No lo necesitamos ahora que ya hemos ganado la guerra"" | Trump rechaza el apoyo de Reino Unido en Irán: ""No lo necesitamos ahora que ya hemos ganado la guerra"" - 20Minutos | Trump rechaza el apoyo de Reino Unido en Irán: ""No lo necesitamos ahora que ya hemos ganado la guerra"" - 20minutos.es",2026-03-10 22:01,2026-03-10 22:01
2026-03-10 12:00:00,"El Gobierno replica la postura de Von der Leyen ante la guerra de Irán: ""Uno tiene que optar entre la paz o la guerra"" - ElPlural.com","elespanol, elmundo, google_news_politica",3,3,0.555,41,"El Gobierno critica a Von der Leyen por apoyar el ataque de Trump a Irán: ""Hay que optar entre la paz y la guerra"" | El Gobierno replica la postura de Von der Leyen ante la guerra de Irán: ""Uno tiene que optar entre la paz o la guerra"" - ElPlural.com | El Gobierno de Sánchez replica a Von der Leyen que ""la alternativa al orden internacional es el desorden"": ""Uno tiene que optar entre la paz o la guerra""",2026-03-10 22:01,2026-03-10 22:01
2026-03-07 22:00:00,Trump culpa a Irán del bombardeo de una escuela que dejó más de 150 muertos,"google_news_es, lavanguardia, levante_emv",3,5,0.588,44,Trump culpa a Irán del bombardeo de una escuela que dejó más de 150 muertos | Trump culpa a Irán del bombardeo de la escuela que dejó más de 150 muertos | Trump acusa sin pruebas a Irán del bombardeo de una escuela en Minab que dejó más de 150 muertos | Trump acusa sin pruebas a Irán del bombardeo de una escuela en Minab que dejó más de 150 muertos - La Vanguardia | Trump culpa a Irán del bombardeo en una escuela de niñas que dejó casi 180 muertos,2026-03-10 22:32,2026-03-10 22:32
2026-03-10 10:00:00,Von der Leyen anuncia 200 millones para minirreactores: “Europa se equivocó al dar la espalda a la energía nuclear”,"20minutos, eldiario, elespanol, europapress",4,4,0.399,39,"Von der Leyen anuncia 200 millones para minirreactores: “Europa se equivocó al dar la espalda a la energía nuclear” | Von der Leyen equipara la energía nuclear a las renovables: ""Es un error darles la espalda"" | Von der Leyen dará 200 millones para crear mini reactores: ""Europa cometió un error al alejarse de la energía nuclear"" | Von der Leyen anuncia una estrategia para impulsar mini reactores nucleares y 200 millones para inversión",2026-03-11 00:31,2026-03-11 00:31
2026-03-10 20:00:00,Varios muertos y heridos al incendiarse un autobús en Suiza,"20minutos, elcorreo, elpais, google_news_es",4,5,0.472,47,"Al menos seis muertos y cinco heridos al incendiarse un autobús en Suiza | Varios muertos y heridos al incendiarse un autobús en Suiza | Varios muertos y heridos al incendiarse un autobús en Suiza - EL PAÍS | Al menos seis muertos en un autobús en Suiza tras prenderse fuego un pasajero | Al menos seis muertos y cuatro heridos al incendiarse un autobús en Suiza: no se descarta ""un acto deliberado""",2026-03-11 01:01,2026-03-11 01:01
2026-03-10 10:00:00,Sánchez comparecerá en el Congreso el 25 de marzo para dar explicaciones sobre la posición de España en la guerra de Irán,"elconfidencial, elmundo, europapress, google_news_es, huffington_es",5,5,0.491,61,Sánchez comparecerá en el Congreso el 25 de marzo mientras los grupos adelantan propuestas para paliar los efectos de la guerra | Sánchez hablará en el Congreso el 25 de marzo y convocará al resto de grupos para acordar medidas anticrisis por la guerra - RTVE.es | Sánchez comparecerá en el Congreso el 25 de marzo para explicar la postura de España en la guerra en Oriente Medio | Sánchez comparecerá en el Congreso el 25 de marzo para dar explicaciones sobre la posición de España en la guerra de Irán | Sánchez comparecerá en el Congreso el 25 de marzo para informar de la posición de España en la guerra de Irán,2026-03-11 05:01,2026-03-11 05:01
2026-03-10 10:00:00,Estos son los combates de 'La Velada del Año VI' de Ibai Llanos,"elcorreo, eldiario, lavanguardia",3,4,0.573,42,"La Velada del Año de Ibai Llanos hace 'sold out' en solo tres horas | Estos son los combates de 'La Velada del Año VI' de Ibai Llanos | La Velada del Año 6 de Ibai Llanos: combates, participantes y todo lo que debes saber | La Velada del Año VI: Illojuan y TheGrefg disputarán el combate estelar del evento de Ibai Llanos",2026-03-11 05:01,2026-03-11 05:01
2026-03-10 10:00:00,Sánchez comparecerá el 25 de marzo en el Congreso para explicar la posición de España en el conflicto en - LaSexta,"eldiario, expansion, google_news_es",3,4,0.522,39,Sánchez comparecerá en el Congreso el día 25 para explicar la posición de España sobre Irán - EL PAÍS | Sánchez comparecerá el 25 de marzo en el Congreso para explicar la posición de España en el conflicto en - LaSexta | Sánchez comparecerá el 25 de marzo para explicar la posición del Gobierno en Irán | Sánchez comparecerá ante el Congreso el 25 de marzo para informar sobre la posición de España en la guerra de Irán,2026-03-11 05:01,2026-03-11 05:01
2026-03-10 20:00:00,Al menos seis muertos y cinco heridos al incendiarse un autobús en Suiza - EL PAÍS,"20minutos, elcorreo, elpais, google_news_es",4,6,0.524,52,Al menos seis muertos y cinco heridos al incendiarse un autobús en Suiza | Varios muertos y heridos al incendiarse un autobús en Suiza | Varios muertos y heridos al incendiarse un autobús en Suiza - EL PAÍS | Al menos seis muertos y cinco heridos al incendiarse un autobús en Suiza - EL PAÍS | Al menos seis muertos en un autobús en Suiza tras prenderse fuego un pasajero,2026-03-11 06:31,2026-03-11 06:31
2026-03-10 12:00:00,El Pentágono anuncia que hoy será “el día más intenso de ataques” en la guerra de Irán,"eldiario, elpais, europapress, france24_es, google_news_es, lavanguardia, levante_emv",7,8,0.454,79,"El Pentágono anuncia que hoy será “el día más intenso de ataques” en la guerra de Irán | El jefe del Pentágono dice que el martes será el día «más intenso» de ataques contra Irán - SWI swissinfo.ch | El Pentágono afirma que Irán ""está solo y perdiendo"" la guerra y anuncia el día ""más intenso"" de bombardeos | El Pentágono advierte que este martes será el ""día más intenso"" de ataques contra Irán | Guerra de EE.UU. e Israel contra Irán | Última hora: el Pentágono asegura que hoy será “el día más intenso” en los ataques a Irán",2026-03-11 08:31,2026-03-11 08:31
2026-03-10 14:00:00,"Muere Raúl del Pozo, cronista político y escritor, a los 89 años","20minutos, elpais, europapress, levante_emv, okdiario",5,9,0.52,65,"Muere a los 89 años el periodista Raúl del Pozo, cronista político y escritor | Muere el periodista Raúl del Pozo a los 89 años | Muere el periodista Raúl del Pozo a los 89 años en Madrid | Muere el periodista y escritor Raúl del Pozo a los 89 años | Muere Raúl del Pozo, periodista y escritor, a los 89 años",2026-03-11 08:31,2026-03-11 08:31
2026-03-08 08:00:00,Irene Montero denuncia amenazas de muerte de un grupo neonazi y pide protección a Interior,"europapress, heraldo_aragon, levante_emv",3,4,0.796,59,Irene Montero denuncia amenazas de muerte de una organización neonazi y pide protección a Interior | Irene Montero denuncia amenazas de muerte de un grupo neonazi y pide protección | Irene Montero denuncia amenazas de muerte de un grupo neonazi y pide protección a Interior | Irene Montero denuncia amenazas de un grupo neonazi y pide protección,2026-03-11 08:31,2026-03-11 08:31
2026-03-10 12:00:00,¿Qué coches sin etiqueta ambiental podrán circular libremente por Madrid sin temor a ser multados?,"elcorreo, levante_emv, okdiario",3,3,0.678,50,Los coches sin etiqueta podrían volver a circular por Madrid si se cumplen dos condiciones y un requisito | Qué coches sin distintivo de la DGT podrán realmente circular por las ZBE | ¿Qué coches sin etiqueta ambiental podrán circular libremente por Madrid sin temor a ser multados?,2026-03-11 08:31,2026-03-11 08:31
2026-03-11 06:00:00,"Tres muertos y cuatro heridos en el incendio de un edificio en Miranda de Ebro, en Burgos - RTVE.es","elespanol, elpais, google_news_es, levante_emv",4,4,0.495,49,"Conmoción en Miranda de Ebro: tres muertos y cuatro heridos en el incendio de una vivienda | Tres muertos en un incendio en una vivienda en Miranda de Ebro (Burgos) | Tres fallecidos y cuatro heridos en el incendio de un edificio en Miranda de Ebro | Tres muertos y cuatro heridos en el incendio de un edificio en Miranda de Ebro, en Burgos - RTVE.es",2026-03-11 08:31,2026-03-11 08:31
2026-03-10 18:00:00,Las cajas negras de Adamuz dicen que entre descarrilamiento y choque pasaron 15 segundos,"20minutos, heraldo_aragon, huffington_es",3,5,0.603,45,"Las cajas negras de Adamuz dicen que entre descarrilamiento y choque pasaron 15 segundos | Las cajas negras dicen el choque de los dos trenes se dio 15 segundos después del descarrilamiento | Las cajas negras de Adamuz desvelan que entre el ""primer síntoma"" de descarrilamiento y el choque pasaron 15 segundos | Las cajas negras de Adamuz revelan que entre el ""primer síntoma de descarrilamiento"" y el choque pasaron 15 segundos | Las cajas negras del accidente ferroviario de Adamuz revelan que pasaron 15 segundos entre el descarrilamiento y el choque",2026-03-11 08:31,2026-03-11 08:31
2026-03-10 14:00:00,"Muere a los 89 años Raúl del Pozo, referente del periodismo","20minutos, elcorreo, heraldo_aragon",3,5,0.537,40,"Muere a los 89 años Raúl del Pozo, referente del mejor periodismo | Muere a los 89 años Raúl del Pozo, maestro de periodistas y rey del columnismo | Muere a los 89 años Raúl del Pozo, referente del periodismo | Muere a los 89 años Raúl del Pozo, periodista de raza | Muere a los 89 años Raúl del Pozo, cronista y escritor: ""Un estilo inconfundible""",2026-03-11 08:31,2026-03-11 08:31
2026-03-10 12:00:00,"Álvaro Arbeloa contesta con dureza a Joan Laporta: ""Fue él quien cuadruplicó los pagos a Negreira""","20minutos, elcorreo, lavanguardia, levante_emv",4,4,0.641,64,"Arbeloa manda otro recado a Laporta: ""Fue él quien cuadruplicó los pagos a Negreira"" | Álvaro Arbeloa contesta con dureza a Joan Laporta: ""Fue él quien cuadruplicó los pagos a Negreira"" | Arbeloa responde a Laporta: «Fue quien cuadriplicó los pagos a Negreira» | Arbeloa dispara a Laporta mientras espera a Guardiola: “Fue él quien cuadruplicó los pagos a Negreira...”",2026-03-11 09:01,2026-03-11 09:01
2026-03-10 10:00:00,La Fiscalía recurrirá ante el Constitucional la condena a García Ortiz en los próximos días,"20minutos, elcorreo, elespanol, infolibre",4,4,0.429,42,La Fiscalía recurrirá ante el Constitucional la condena a García Ortiz en los próximos días | La fiscal general ordena recurrir ante el Constitucional la condena de García Ortiz | La fiscala general recurrirá ante el Constitucional la sentencia que condenó a García Ortiz | La Fiscalía recurrirá al TC la condena a García Ortiz pese a lo excepcional de sus demandas de amparo: solo tres en 5 años,2026-03-11 10:01,2026-03-11 10:01
2026-03-08 10:00:00,Dimite la edil de Mujer de Collado Villalba tras las críticas por interrumpir una obra de teatro feminista,"20minutos, elconfidencial, europapress",3,3,0.662,49,"Dimite la edil de Mujer de Collado Villalba tras las críticas por interrumpir una obra feminista: ""Este teatro acaba aquí"" | Dimite la edil de Mujer de Collado Villalba tras las críticas por interrumpir una obra de teatro feminista | Dimite la concejal de Mujer de Collado Villalba tras interrumpir una obra de teatro feminista",2026-03-11 11:31,2026-03-11 11:31
2026-03-11 10:00:00,"El Gobierno cesa a la embajadora en Israel, llamada a consultas en septiembre tras el último choque con el Ejecutivo de Netanyahu","20minutos, elcorreo, elespanol",3,3,0.569,42,"El Gobierno cesa a la embajadora en Israel tras el último choque con Netanyahu | El Gobierno cesa a la embajadora en Israel, llamada a consultas en septiembre tras el último choque con el Ejecutivo de Netanyahu | El Gobierno cesa a su embajadora en Israel en el momento de mayor tensión con el Ejecutivo de Netanyahu",2026-03-11 12:32,2026-03-11 12:32
2026-03-11 06:00:00,Investigan como violencia machista el incendio con tres mujeres muertas en Miranda tras entregarse el presunto autor,"20minutos, eldiario, infolibre",3,3,0.564,42,Tres mujeres muertas en un incendio en Miranda de Ebro (Burgos) por un presunto caso de violencia machista | Investigan como violencia machista el incendio con tres mujeres muertas en el que se ha entregado el autor | Investigan como violencia machista el incendio con tres mujeres muertas en Miranda tras entregarse el presunto autor,2026-03-11 13:02,2026-03-11 13:02
2026-03-11 10:00:00,Detenido un hombre por la muerte de tres mujeres en un incendio provocado en Miranda de Ebro (Burgos),"elmundo, elpais, heraldo_aragon",3,4,0.489,36,Tres mujeres mueren en un incendio provocado por la expareja de una de ellas en Miranda de Ebro | El incendio con tres mujeres muertas en Miranda de Ebro ha sido provocado y el autor se ha entregado | Detenido un hombre por la muerte de tres mujeres en un incendio provocado en Miranda de Ebro (Burgos) | Investigan como violencia de género el incendio provocado en Miranda de Ebro (Burgos) en el que han muerto tres mujeres,2026-03-11 13:32,2026-03-11 13:32
2026-03-11 12:00:00,Barcelona cierra los accesos a Collserola tras detectarse el primer caso de peste porcina en el municipio,"20minutos, elpais, levante_emv",3,3,0.52,38,"Barcelona cierra los accesos a Collserola tras detectarse el primer caso de peste porcina en el municipio | Detectado el primer caso de peste porcina en Barcelona, que obliga a cerrar el Parque de Collserola | Barcelona cierra los accesos al parque de Collserola tras aparecer un jabalí contaminado por peste porcina",2026-03-11 15:02,2026-03-11 15:02
2026-03-11 06:00:00,Detenido un hombre por el incendio que ha dejado tres mujeres muertas en un edificio en Miranda de Ebro,"20minutos, elconfidencial, lavanguardia",3,3,0.454,34,"Detenido un hombre por el incendio que ha dejado tres mujeres muertas en un edificio en Miranda de Ebro | Detenido un hombre por el incendio con tres fallecidas en Miranda de Ebro, que podría ser violencia machista | Detenido un hombre por un incendio provocado con tres muertos en Miranda de Ebro (Burgos)",2026-03-11 15:02,2026-03-11 15:02
2026-03-11 12:00:00,El primer caso de peste porcina africana en la ciudad de Barcelona obliga a cerrar el parque natural de Collserola,"20minutos, eldiario, elmundo",3,3,0.637,47,"El primer positivo en Barcelona de un jabalí con peste porcina africana obliga a cerrar todo el Parque Natural de Collserola | El primer caso de peste porcina africana en la ciudad de Barcelona obliga a cerrar el parque natural de Collserola | Detectado el primer caso de peste porcina en Barcelona, que obliga a cerrar el Parque de Collserola",2026-03-11 15:32,2026-03-11 15:32
2026-03-11 06:00:00,Interior confirma como violencia machista el asesinato de tres mujeres en un incendio en Miranda de Ebro,"eldiario, infolibre, lavanguardia",3,4,0.489,36,"Tres mujeres muertas en un incendio en Miranda de Ebro (Burgos) por un presunto caso de violencia machista | Interior confirma como violencia machista el asesinato de tres mujeres en un incendio en Miranda de Ebro | Un hombre mata a tres mujeres tras provocar un incendio en Miranda de Ebro, en un nuevo caso violencia machista | Tres mujeres mueren en Miranda de Ebro en un incendio provocado en un caso de violencia machista",2026-03-11 15:32,2026-03-11 15:32
2026-03-10 20:00:00,Sorteo Euromillones del martes 10 de marzo de 2026,"elcorreo, elpais, levante_emv",3,4,0.481,36,Sorteo Euromillones del martes 10 de marzo de 2026 | Euromillones: comprobar sorteo del martes 10 de marzo | Sorteo Bonoloto del martes 10 de marzo de 2026 | El Euromillones del martes: comprobar resultados del 10 de marzo,2026-03-11 15:32,2026-03-11 15:32
2026-03-11 06:00:00,Detenido un hombre por un incendio provocado con tres muertos en Miranda de Ebro (Burgos),"20minutos, elconfidencial, lavanguardia",3,3,0.472,35,"Detenido un hombre por el incendio que ha dejado tres mujeres muertas en un edificio en Miranda de Ebro | Detenido un hombre por el incendio con tres fallecidas en Miranda de Ebro, que podría ser violencia machista | Detenido un hombre por un incendio provocado con tres muertos en Miranda de Ebro (Burgos)",2026-03-11 15:32,2026-03-11 15:32
2026-03-11 04:00:00,Los productos que han arrasado en el primer día de las ofertas de primavera en Amazon,"elpais, google_news_es, lavanguardia",3,3,0.627,47,Los productos que han arrasado en el primer día de las ofertas de primavera en Amazon | Los productos que han arrasado en el primer día de las ofertas de primavera en Amazon - EL PAÍS | Los mejores descuentos del segundo día de la Fiesta de Ofertas de Primavera de Amazon,2026-03-11 16:02,2026-03-11 16:02
