source,target,weight,last_update,cycle
bbc_mundo,google_news_politica,25,2026-03-16 09:01:00+00:00,2026-03-16 09:01
eldiario,google_news_politica,25,2026-03-16 09:01:00+00:00,2026-03-16 09:01
google_news_politica,heraldo_aragon,24,2026-03-16 09:01:00+00:00,2026-03-16 09:01
eldiario,heraldo_aragon,23,2026-03-16 09:01:00+00:00,2026-03-16 09:01
google_news_economia,google_news_politica,23,2026-03-16 09:01:00+00:00,2026-03-16 09:01
google_news_politica,lavanguardia,23,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,heraldo_aragon,22,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,eldiario,22,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,lavanguardia,21,2026-03-16 09:01:00+00:00,2026-03-16 09:01
heraldo_aragon,lavanguardia,20,2026-03-16 09:01:00+00:00,2026-03-16 09:01
google_news_politica,infolibre,20,2026-03-16 09:01:00+00:00,2026-03-16 09:01
expansion,google_news_politica,20,2026-03-16 09:01:00+00:00,2026-03-16 09:01
eldiario,lavanguardia,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
20minutos,google_news_politica,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
20minutos,eldiario,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
expansion,heraldo_aragon,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,expansion,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
20minutos,bbc_mundo,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
20minutos,heraldo_aragon,19,2026-03-16 09:01:00+00:00,2026-03-16 09:01
heraldo_aragon,infolibre,18,2026-03-16 09:01:00+00:00,2026-03-16 09:01
elconfidencial,google_news_politica,18,2026-03-16 09:01:00+00:00,2026-03-16 09:01
eldiario,expansion,18,2026-03-16 09:01:00+00:00,2026-03-16 09:01
expansion,lavanguardia,18,2026-03-16 09:01:00+00:00,2026-03-16 09:01
google_news_economia,infolibre,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
20minutos,lavanguardia,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
elpais,infolibre,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
eldiario,infolibre,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
elpais,heraldo_aragon,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
expansion,infolibre,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,infolibre,17,2026-03-16 09:01:00+00:00,2026-03-16 09:01
bbc_mundo,google_news_politica,25,2026-03-16 09:31:00+00:00,2026-03-16 09:31
eldiario,google_news_politica,25,2026-03-16 09:31:00+00:00,2026-03-16 09:31
google_news_politica,heraldo_aragon,24,2026-03-16 09:31:00+00:00,2026-03-16 09:31
eldiario,heraldo_aragon,23,2026-03-16 09:31:00+00:00,2026-03-16 09:31
google_news_economia,google_news_politica,23,2026-03-16 09:31:00+00:00,2026-03-16 09:31
google_news_politica,lavanguardia,23,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,heraldo_aragon,22,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,eldiario,22,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,lavanguardia,21,2026-03-16 09:31:00+00:00,2026-03-16 09:31
heraldo_aragon,lavanguardia,20,2026-03-16 09:31:00+00:00,2026-03-16 09:31
google_news_politica,infolibre,20,2026-03-16 09:31:00+00:00,2026-03-16 09:31
expansion,google_news_politica,20,2026-03-16 09:31:00+00:00,2026-03-16 09:31
eldiario,lavanguardia,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
20minutos,google_news_politica,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
20minutos,eldiario,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
expansion,heraldo_aragon,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,expansion,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
20minutos,bbc_mundo,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
20minutos,heraldo_aragon,19,2026-03-16 09:31:00+00:00,2026-03-16 09:31
heraldo_aragon,infolibre,18,2026-03-16 09:31:00+00:00,2026-03-16 09:31
elconfidencial,google_news_politica,18,2026-03-16 09:31:00+00:00,2026-03-16 09:31
eldiario,expansion,18,2026-03-16 09:31:00+00:00,2026-03-16 09:31
expansion,lavanguardia,18,2026-03-16 09:31:00+00:00,2026-03-16 09:31
google_news_economia,infolibre,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
20minutos,lavanguardia,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
elpais,infolibre,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
eldiario,infolibre,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
elpais,heraldo_aragon,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
expansion,infolibre,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,infolibre,17,2026-03-16 09:31:00+00:00,2026-03-16 09:31
bbc_mundo,google_news_politica,25,2026-03-16 10:01:00+00:00,2026-03-16 10:01
eldiario,google_news_politica,25,2026-03-16 10:01:00+00:00,2026-03-16 10:01
google_news_politica,heraldo_aragon,24,2026-03-16 10:01:00+00:00,2026-03-16 10:01
eldiario,heraldo_aragon,23,2026-03-16 10:01:00+00:00,2026-03-16 10:01
google_news_economia,google_news_politica,23,2026-03-16 10:01:00+00:00,2026-03-16 10:01
google_news_politica,lavanguardia,23,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,heraldo_aragon,22,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,eldiario,22,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,lavanguardia,21,2026-03-16 10:01:00+00:00,2026-03-16 10:01
heraldo_aragon,lavanguardia,20,2026-03-16 10:01:00+00:00,2026-03-16 10:01
google_news_politica,infolibre,20,2026-03-16 10:01:00+00:00,2026-03-16 10:01
expansion,google_news_politica,20,2026-03-16 10:01:00+00:00,2026-03-16 10:01
eldiario,lavanguardia,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
20minutos,google_news_politica,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
20minutos,eldiario,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
expansion,heraldo_aragon,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,expansion,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
20minutos,bbc_mundo,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
20minutos,heraldo_aragon,19,2026-03-16 10:01:00+00:00,2026-03-16 10:01
heraldo_aragon,infolibre,18,2026-03-16 10:01:00+00:00,2026-03-16 10:01
elconfidencial,google_news_politica,18,2026-03-16 10:01:00+00:00,2026-03-16 10:01
eldiario,expansion,18,2026-03-16 10:01:00+00:00,2026-03-16 10:01
expansion,lavanguardia,18,2026-03-16 10:01:00+00:00,2026-03-16 10:01
google_news_economia,infolibre,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
20minutos,lavanguardia,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
elpais,infolibre,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
eldiario,infolibre,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
elpais,heraldo_aragon,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
expansion,infolibre,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,infolibre,17,2026-03-16 10:01:00+00:00,2026-03-16 10:01
bbc_mundo,google_news_politica,25,2026-03-16 10:31:00+00:00,2026-03-16 10:31
eldiario,google_news_politica,25,2026-03-16 10:31:00+00:00,2026-03-16 10:31
google_news_politica,heraldo_aragon,24,2026-03-16 10:31:00+00:00,2026-03-16 10:31
eldiario,heraldo_aragon,23,2026-03-16 10:31:00+00:00,2026-03-16 10:31
google_news_economia,google_news_politica,23,2026-03-16 10:31:00+00:00,2026-03-16 10:31
google_news_politica,lavanguardia,23,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,heraldo_aragon,22,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,eldiario,22,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,lavanguardia,21,2026-03-16 10:31:00+00:00,2026-03-16 10:31
heraldo_aragon,lavanguardia,20,2026-03-16 10:31:00+00:00,2026-03-16 10:31
google_news_politica,infolibre,20,2026-03-16 10:31:00+00:00,2026-03-16 10:31
expansion,google_news_politica,20,2026-03-16 10:31:00+00:00,2026-03-16 10:31
eldiario,lavanguardia,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
20minutos,google_news_politica,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
20minutos,eldiario,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
expansion,heraldo_aragon,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,expansion,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
20minutos,bbc_mundo,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
20minutos,heraldo_aragon,19,2026-03-16 10:31:00+00:00,2026-03-16 10:31
heraldo_aragon,infolibre,18,2026-03-16 10:31:00+00:00,2026-03-16 10:31
elconfidencial,google_news_politica,18,2026-03-16 10:31:00+00:00,2026-03-16 10:31
eldiario,expansion,18,2026-03-16 10:31:00+00:00,2026-03-16 10:31
expansion,lavanguardia,18,2026-03-16 10:31:00+00:00,2026-03-16 10:31
google_news_economia,infolibre,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
20minutos,lavanguardia,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
elpais,infolibre,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
eldiario,infolibre,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
elpais,heraldo_aragon,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
expansion,infolibre,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,infolibre,17,2026-03-16 10:31:00+00:00,2026-03-16 10:31
bbc_mundo,google_news_politica,25,2026-03-16 11:01:00+00:00,2026-03-16 11:01
eldiario,google_news_politica,25,2026-03-16 11:01:00+00:00,2026-03-16 11:01
google_news_politica,heraldo_aragon,24,2026-03-16 11:01:00+00:00,2026-03-16 11:01
eldiario,heraldo_aragon,23,2026-03-16 11:01:00+00:00,2026-03-16 11:01
google_news_economia,google_news_politica,23,2026-03-16 11:01:00+00:00,2026-03-16 11:01
google_news_politica,lavanguardia,23,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,heraldo_aragon,22,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,eldiario,22,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,lavanguardia,21,2026-03-16 11:01:00+00:00,2026-03-16 11:01
heraldo_aragon,lavanguardia,20,2026-03-16 11:01:00+00:00,2026-03-16 11:01
google_news_politica,infolibre,20,2026-03-16 11:01:00+00:00,2026-03-16 11:01
expansion,google_news_politica,20,2026-03-16 11:01:00+00:00,2026-03-16 11:01
eldiario,lavanguardia,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
20minutos,google_news_politica,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
20minutos,eldiario,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
expansion,heraldo_aragon,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,expansion,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
20minutos,bbc_mundo,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
20minutos,heraldo_aragon,19,2026-03-16 11:01:00+00:00,2026-03-16 11:01
heraldo_aragon,infolibre,18,2026-03-16 11:01:00+00:00,2026-03-16 11:01
elconfidencial,google_news_politica,18,2026-03-16 11:01:00+00:00,2026-03-16 11:01
eldiario,expansion,18,2026-03-16 11:01:00+00:00,2026-03-16 11:01
expansion,lavanguardia,18,2026-03-16 11:01:00+00:00,2026-03-16 11:01
google_news_economia,infolibre,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
20minutos,lavanguardia,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
elpais,infolibre,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
eldiario,infolibre,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
elpais,heraldo_aragon,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
expansion,infolibre,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,infolibre,17,2026-03-16 11:01:00+00:00,2026-03-16 11:01
bbc_mundo,google_news_politica,25,2026-03-16 11:31:00+00:00,2026-03-16 11:31
eldiario,google_news_politica,25,2026-03-16 11:31:00+00:00,2026-03-16 11:31
google_news_politica,heraldo_aragon,24,2026-03-16 11:31:00+00:00,2026-03-16 11:31
eldiario,heraldo_aragon,23,2026-03-16 11:31:00+00:00,2026-03-16 11:31
google_news_economia,google_news_politica,23,2026-03-16 11:31:00+00:00,2026-03-16 11:31
google_news_politica,lavanguardia,23,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,heraldo_aragon,22,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,eldiario,22,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,lavanguardia,21,2026-03-16 11:31:00+00:00,2026-03-16 11:31
heraldo_aragon,lavanguardia,20,2026-03-16 11:31:00+00:00,2026-03-16 11:31
google_news_politica,infolibre,20,2026-03-16 11:31:00+00:00,2026-03-16 11:31
expansion,google_news_politica,20,2026-03-16 11:31:00+00:00,2026-03-16 11:31
eldiario,lavanguardia,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
20minutos,google_news_politica,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
20minutos,eldiario,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
expansion,heraldo_aragon,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,expansion,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
20minutos,bbc_mundo,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
20minutos,heraldo_aragon,19,2026-03-16 11:31:00+00:00,2026-03-16 11:31
heraldo_aragon,infolibre,18,2026-03-16 11:31:00+00:00,2026-03-16 11:31
elconfidencial,google_news_politica,18,2026-03-16 11:31:00+00:00,2026-03-16 11:31
eldiario,expansion,18,2026-03-16 11:31:00+00:00,2026-03-16 11:31
expansion,lavanguardia,18,2026-03-16 11:31:00+00:00,2026-03-16 11:31
google_news_economia,infolibre,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
20minutos,lavanguardia,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
elpais,infolibre,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
eldiario,infolibre,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
elpais,heraldo_aragon,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
expansion,infolibre,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,infolibre,17,2026-03-16 11:31:00+00:00,2026-03-16 11:31
bbc_mundo,google_news_politica,25,2026-03-16 12:01:00+00:00,2026-03-16 12:01
eldiario,google_news_politica,25,2026-03-16 12:01:00+00:00,2026-03-16 12:01
google_news_politica,heraldo_aragon,24,2026-03-16 12:01:00+00:00,2026-03-16 12:01
eldiario,heraldo_aragon,23,2026-03-16 12:01:00+00:00,2026-03-16 12:01
google_news_economia,google_news_politica,23,2026-03-16 12:01:00+00:00,2026-03-16 12:01
google_news_politica,lavanguardia,23,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,heraldo_aragon,22,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,eldiario,22,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,lavanguardia,21,2026-03-16 12:01:00+00:00,2026-03-16 12:01
heraldo_aragon,lavanguardia,20,2026-03-16 12:01:00+00:00,2026-03-16 12:01
google_news_politica,infolibre,20,2026-03-16 12:01:00+00:00,2026-03-16 12:01
expansion,google_news_politica,20,2026-03-16 12:01:00+00:00,2026-03-16 12:01
eldiario,lavanguardia,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
20minutos,google_news_politica,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
20minutos,eldiario,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
expansion,heraldo_aragon,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,expansion,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
20minutos,bbc_mundo,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
20minutos,heraldo_aragon,19,2026-03-16 12:01:00+00:00,2026-03-16 12:01
heraldo_aragon,infolibre,18,2026-03-16 12:01:00+00:00,2026-03-16 12:01
elconfidencial,google_news_politica,18,2026-03-16 12:01:00+00:00,2026-03-16 12:01
eldiario,expansion,18,2026-03-16 12:01:00+00:00,2026-03-16 12:01
expansion,lavanguardia,18,2026-03-16 12:01:00+00:00,2026-03-16 12:01
google_news_economia,infolibre,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
20minutos,lavanguardia,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
elpais,infolibre,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
eldiario,infolibre,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
elpais,heraldo_aragon,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
expansion,infolibre,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,infolibre,17,2026-03-16 12:01:00+00:00,2026-03-16 12:01
bbc_mundo,google_news_politica,25,2026-03-16 12:31:00+00:00,2026-03-16 12:31
eldiario,google_news_politica,25,2026-03-16 12:31:00+00:00,2026-03-16 12:31
google_news_politica,heraldo_aragon,24,2026-03-16 12:31:00+00:00,2026-03-16 12:31
eldiario,heraldo_aragon,23,2026-03-16 12:31:00+00:00,2026-03-16 12:31
google_news_economia,google_news_politica,23,2026-03-16 12:31:00+00:00,2026-03-16 12:31
google_news_politica,lavanguardia,23,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,heraldo_aragon,22,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,eldiario,22,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,lavanguardia,21,2026-03-16 12:31:00+00:00,2026-03-16 12:31
heraldo_aragon,lavanguardia,20,2026-03-16 12:31:00+00:00,2026-03-16 12:31
google_news_politica,infolibre,20,2026-03-16 12:31:00+00:00,2026-03-16 12:31
expansion,google_news_politica,20,2026-03-16 12:31:00+00:00,2026-03-16 12:31
eldiario,lavanguardia,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
20minutos,google_news_politica,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
20minutos,eldiario,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
expansion,heraldo_aragon,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,expansion,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
20minutos,bbc_mundo,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
20minutos,heraldo_aragon,19,2026-03-16 12:31:00+00:00,2026-03-16 12:31
heraldo_aragon,infolibre,18,2026-03-16 12:31:00+00:00,2026-03-16 12:31
elconfidencial,google_news_politica,18,2026-03-16 12:31:00+00:00,2026-03-16 12:31
eldiario,expansion,18,2026-03-16 12:31:00+00:00,2026-03-16 12:31
expansion,lavanguardia,18,2026-03-16 12:31:00+00:00,2026-03-16 12:31
google_news_economia,infolibre,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
20minutos,lavanguardia,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
elpais,infolibre,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
eldiario,infolibre,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
elpais,heraldo_aragon,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
expansion,infolibre,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,infolibre,17,2026-03-16 12:31:00+00:00,2026-03-16 12:31
bbc_mundo,google_news_politica,25,2026-03-16 13:01:00+00:00,2026-03-16 13:01
eldiario,google_news_politica,25,2026-03-16 13:01:00+00:00,2026-03-16 13:01
google_news_politica,heraldo_aragon,24,2026-03-16 13:01:00+00:00,2026-03-16 13:01
eldiario,heraldo_aragon,23,2026-03-16 13:01:00+00:00,2026-03-16 13:01
google_news_economia,google_news_politica,23,2026-03-16 13:01:00+00:00,2026-03-16 13:01
google_news_politica,lavanguardia,23,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,heraldo_aragon,22,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,eldiario,22,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,lavanguardia,21,2026-03-16 13:01:00+00:00,2026-03-16 13:01
heraldo_aragon,lavanguardia,20,2026-03-16 13:01:00+00:00,2026-03-16 13:01
google_news_politica,infolibre,20,2026-03-16 13:01:00+00:00,2026-03-16 13:01
expansion,google_news_politica,20,2026-03-16 13:01:00+00:00,2026-03-16 13:01
eldiario,lavanguardia,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
20minutos,google_news_politica,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
20minutos,eldiario,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
expansion,heraldo_aragon,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,expansion,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
20minutos,bbc_mundo,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
20minutos,heraldo_aragon,19,2026-03-16 13:01:00+00:00,2026-03-16 13:01
heraldo_aragon,infolibre,18,2026-03-16 13:01:00+00:00,2026-03-16 13:01
elconfidencial,google_news_politica,18,2026-03-16 13:01:00+00:00,2026-03-16 13:01
eldiario,expansion,18,2026-03-16 13:01:00+00:00,2026-03-16 13:01
expansion,lavanguardia,18,2026-03-16 13:01:00+00:00,2026-03-16 13:01
google_news_economia,infolibre,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
20minutos,lavanguardia,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
elpais,infolibre,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
eldiario,infolibre,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
elpais,heraldo_aragon,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
expansion,infolibre,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,infolibre,17,2026-03-16 13:01:00+00:00,2026-03-16 13:01
bbc_mundo,google_news_politica,25,2026-03-16 13:31:00+00:00,2026-03-16 13:31
eldiario,google_news_politica,25,2026-03-16 13:31:00+00:00,2026-03-16 13:31
google_news_politica,heraldo_aragon,24,2026-03-16 13:31:00+00:00,2026-03-16 13:31
eldiario,heraldo_aragon,23,2026-03-16 13:31:00+00:00,2026-03-16 13:31
google_news_economia,google_news_politica,23,2026-03-16 13:31:00+00:00,2026-03-16 13:31
google_news_politica,lavanguardia,23,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,heraldo_aragon,22,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,eldiario,22,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,lavanguardia,21,2026-03-16 13:31:00+00:00,2026-03-16 13:31
heraldo_aragon,lavanguardia,20,2026-03-16 13:31:00+00:00,2026-03-16 13:31
google_news_politica,infolibre,20,2026-03-16 13:31:00+00:00,2026-03-16 13:31
expansion,google_news_politica,20,2026-03-16 13:31:00+00:00,2026-03-16 13:31
eldiario,lavanguardia,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
20minutos,google_news_politica,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
20minutos,eldiario,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
expansion,heraldo_aragon,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,expansion,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
20minutos,bbc_mundo,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
20minutos,heraldo_aragon,19,2026-03-16 13:31:00+00:00,2026-03-16 13:31
heraldo_aragon,infolibre,18,2026-03-16 13:31:00+00:00,2026-03-16 13:31
elconfidencial,google_news_politica,18,2026-03-16 13:31:00+00:00,2026-03-16 13:31
eldiario,expansion,18,2026-03-16 13:31:00+00:00,2026-03-16 13:31
expansion,lavanguardia,18,2026-03-16 13:31:00+00:00,2026-03-16 13:31
google_news_economia,infolibre,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
20minutos,lavanguardia,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
elpais,infolibre,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
eldiario,infolibre,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
elpais,heraldo_aragon,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
expansion,infolibre,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,infolibre,17,2026-03-16 13:31:00+00:00,2026-03-16 13:31
bbc_mundo,google_news_politica,25,2026-03-16 14:01:00+00:00,2026-03-16 14:01
eldiario,google_news_politica,25,2026-03-16 14:01:00+00:00,2026-03-16 14:01
